route,origin,destination,days_to_departure,flight_class,price_pkr,total_seats,booked_seats,remaining_seats
KHI-LHE,Karachi,Lahore,32,Economy,14224.61,180,122,58
LHE-ISB,Lahore,Islamabad,22,Economy,14471.62,180,126,54
KHI-LHE,Karachi,Lahore,11,Economy,14143.85,180,102,78
KHI-PEW,Karachi,Peshawar,20,Economy,14718.65,180,125,55
KHI-PEW,Karachi,Peshawar,23,Economy,14329.78,180,69,111
KHI-DXB,Karachi,Dubai,5,Economy,43715.8,180,60,120
LHE-ISB,Lahore,Islamabad,2,Economy,14316.54,180,61,119
KHI-ISB,Karachi,Islamabad,14,Economy,14723.61,180,105,75
KHI-ISB,Karachi,Islamabad,65,Economy,15195.85,180,116,64
LHE-ISB,Lahore,Islamabad,53,Economy,16718.46,180,121,59
KHI-PEW,Karachi,Peshawar,10,Economy,16642.02,180,48,132
LHE-ISB,Lahore,Islamabad,34,Economy,16334.55,180,121,59
KHI-DXB,Karachi,Dubai,29,Economy,48254.06,180,116,64
LHE-ISB,Lahore,Islamabad,54,Economy,16005.59,180,45,135
KHI-ISB,Karachi,Islamabad,16,Economy,16519.92,180,66,114
LHE-ISB,Lahore,Islamabad,18,Economy,16726.45,180,104,76
KHI-PEW,Karachi,Peshawar,62,Economy,16148.91,180,73,107
LHE-ISB,Lahore,Islamabad,12,Economy,15891.18,180,58,122
KHI-ISB,Karachi,Islamabad,4,Economy,15601.04,180,75,105
KHI-LHE,Karachi,Lahore,51,Economy,14901.69,180,72,108
KHI-DXB,Karachi,Dubai,12,Economy,46665.63,180,115,65
KHI-ISB,Karachi,Islamabad,48,Economy,15636.53,180,113,67
KHI-LHE,Karachi,Lahore,55,Economy,16062.29,180,88,92
KHI-LHE,Karachi,Lahore,43,Economy,16111.35,180,73,107
KHI-ISB,Karachi,Islamabad,72,Economy,15545.08,180,76,104
KHI-ISB,Karachi,Islamabad,83,Economy,15961.37,180,59,121
KHI-PEW,Karachi,Peshawar,18,Economy,14952.96,180,55,125
KHI-ISB,Karachi,Islamabad,39,Economy,15070.63,180,51,129
KHI-PEW,Karachi,Peshawar,14,Economy,16130.04,180,128,52
LHE-ISB,Lahore,Islamabad,54,Economy,15595.19,180,113,67
KHI-ISB,Karachi,Islamabad,41,Economy,16405.29,180,84,96
KHI-LHE,Karachi,Lahore,29,Economy,15842.43,180,64,116
KHI-DXB,Karachi,Dubai,25,Economy,47163.33,180,51,129
KHI-ISB,Karachi,Islamabad,48,Economy,16955.94,180,111,69
KHI-PEW,Karachi,Peshawar,75,Economy,17481.25,180,51,129
KHI-LHE,Karachi,Lahore,12,Economy,17805.93,180,72,108
KHI-LHE,Karachi,Lahore,21,Economy,18276.33,180,96,84
KHI-LHE,Karachi,Lahore,26,Economy,18236.65,180,30,150
KHI-PEW,Karachi,Peshawar,43,Economy,18567.54,180,101,79
KHI-LHE,Karachi,Lahore,7,Economy,18096.03,180,84,96
KHI-LHE,Karachi,Lahore,11,Economy,19443.27,180,71,109
LHE-ISB,Lahore,Islamabad,15,Economy,19268.51,180,61,119
KHI-ISB,Karachi,Islamabad,77,Economy,18653.36,180,59,121
KHI-DXB,Karachi,Dubai,37,Economy,50383.78,180,94,86
KHI-LHE,Karachi,Lahore,79,Economy,19804.12,180,83,97
KHI-PEW,Karachi,Peshawar,20,Economy,20052.06,180,24,156
KHI-DXB,Karachi,Dubai,10,Economy,54423.19,180,20,160
KHI-PEW,Karachi,Peshawar,10,Economy,8023.85,180,119,61
KHI-LHE,Karachi,Lahore,48,Economy,8274.62,180,146,34
KHI-LHE,Karachi,Lahore,6,Economy,8123.44,180,135,45
KHI-PEW,Karachi,Peshawar,38,Economy,8392.62,180,150,30
KHI-PEW,Karachi,Peshawar,4,Economy,8308.0,180,120,60
KHI-LHE,Karachi,Lahore,52,Economy,8619.88,180,164,16
KHI-LHE,Karachi,Lahore,45,Economy,8595.98,180,147,33
KHI-PEW,Karachi,Peshawar,9,Economy,8198.42,180,103,77
LHE-ISB,Lahore,Islamabad,2,Economy,8632.2,180,90,90
KHI-ISB,Karachi,Islamabad,23,Economy,8351.47,180,101,79
KHI-PEW,Karachi,Peshawar,53,Economy,8160.6,180,120,60
KHI-ISB,Karachi,Islamabad,5,Economy,8410.52,180,98,82
KHI-DXB,Karachi,Dubai,13,Economy,34464.58,180,138,42
KHI-ISB,Karachi,Islamabad,24,Economy,8542.61,180,172,8
LHE-ISB,Lahore,Islamabad,3,Economy,8122.31,180,94,86
KHI-LHE,Karachi,Lahore,46,Economy,8149.54,180,93,87
LHE-ISB,Lahore,Islamabad,14,Economy,8161.55,180,131,49
KHI-LHE,Karachi,Lahore,55,Economy,8153.76,180,89,91
KHI-DXB,Karachi,Dubai,12,Economy,35293.91,180,148,32
KHI-DXB,Karachi,Dubai,10,Economy,34628.44,180,109,71
KHI-DXB,Karachi,Dubai,3,Economy,34714.99,180,168,12
KHI-LHE,Karachi,Lahore,15,Economy,8119.58,180,101,79
LHE-ISB,Lahore,Islamabad,5,Economy,8685.09,180,174,6
KHI-LHE,Karachi,Lahore,3,Economy,9336.96,180,171,9
KHI-DXB,Karachi,Dubai,17,Economy,36645.14,180,135,45
KHI-LHE,Karachi,Lahore,53,Economy,9339.2,180,127,53
LHE-ISB,Lahore,Islamabad,25,Economy,8887.36,180,112,68
LHE-ISB,Lahore,Islamabad,18,Economy,9467.92,180,160,20
KHI-ISB,Karachi,Islamabad,50,Economy,9524.0,180,161,19
KHI-LHE,Karachi,Lahore,17,Economy,9401.74,180,91,89
KHI-PEW,Karachi,Peshawar,31,Economy,9587.17,180,103,77
KHI-PEW,Karachi,Peshawar,2,Economy,10094.96,180,98,82
KHI-DXB,Karachi,Dubai,29,Economy,38621.97,180,116,64
KHI-LHE,Karachi,Lahore,24,Economy,10468.5,180,164,16
LHE-ISB,Lahore,Islamabad,43,Economy,10028.48,180,91,89
KHI-PEW,Karachi,Peshawar,1,Economy,10492.19,180,98,82
KHI-DXB,Karachi,Dubai,72,Economy,38629.95,180,111,69
KHI-LHE,Karachi,Lahore,44,Economy,11102.18,180,111,69
KHI-PEW,Karachi,Peshawar,32,Economy,10494.71,180,115,65
KHI-PEW,Karachi,Peshawar,40,Economy,11173.93,180,87,93
KHI-PEW,Karachi,Peshawar,56,Economy,11695.61,180,151,29
KHI-DXB,Karachi,Dubai,29,Economy,38299.31,180,116,64
KHI-LHE,Karachi,Lahore,32,Economy,11124.66,180,68,112
KHI-LHE,Karachi,Lahore,20,Economy,11405.2,180,148,32
KHI-ISB,Karachi,Islamabad,10,Economy,11162.33,180,99,81
KHI-PEW,Karachi,Peshawar,15,Economy,11213.97,180,150,30
LHE-ISB,Lahore,Islamabad,44,Economy,11381.9,180,81,99
KHI-PEW,Karachi,Peshawar,20,Economy,11836.98,180,154,26
LHE-ISB,Lahore,Islamabad,62,Economy,11503.51,180,99,81
KHI-LHE,Karachi,Lahore,26,Economy,11277.74,180,108,72
LHE-ISB,Lahore,Islamabad,53,Economy,11555.5,180,150,30
KHI-ISB,Karachi,Islamabad,13,Economy,12055.64,180,112,68
LHE-ISB,Lahore,Islamabad,40,Economy,12105.51,180,116,64
KHI-DXB,Karachi,Dubai,73,Economy,40514.47,180,152,28
LHE-ISB,Lahore,Islamabad,63,Economy,11957.8,180,95,85
KHI-ISB,Karachi,Islamabad,4,Economy,12004.94,180,83,97
KHI-DXB,Karachi,Dubai,64,Economy,43144.29,180,131,49
KHI-PEW,Karachi,Peshawar,28,Economy,13432.53,180,83,97
KHI-ISB,Karachi,Islamabad,52,Economy,13658.08,180,85,95
KHI-PEW,Karachi,Peshawar,68,Economy,13014.56,180,84,96
KHI-DXB,Karachi,Dubai,36,Economy,44012.38,180,56,124
KHI-PEW,Karachi,Peshawar,21,Economy,13795.23,180,113,67
KHI-ISB,Karachi,Islamabad,16,Economy,14062.32,180,113,67
KHI-DXB,Karachi,Dubai,13,Economy,44997.75,180,135,45
KHI-ISB,Karachi,Islamabad,45,Economy,14681.77,180,77,103
KHI-LHE,Karachi,Lahore,7,Economy,13543.0,180,56,124
KHI-LHE,Karachi,Lahore,38,Economy,13359.44,180,133,47
KHI-DXB,Karachi,Dubai,76,Economy,43637.22,180,142,38
KHI-DXB,Karachi,Dubai,23,Economy,42308.78,180,105,75
LHE-ISB,Lahore,Islamabad,52,Economy,14402.52,180,74,106
KHI-DXB,Karachi,Dubai,35,Economy,43296.05,180,83,97
KHI-PEW,Karachi,Peshawar,27,Economy,15193.53,180,77,103
KHI-LHE,Karachi,Lahore,3,Economy,14448.01,180,129,51
LHE-ISB,Lahore,Islamabad,69,Economy,14905.92,180,113,67
KHI-PEW,Karachi,Peshawar,12,Economy,15018.11,180,51,129
LHE-ISB,Lahore,Islamabad,59,Economy,14622.75,180,138,42
KHI-PEW,Karachi,Peshawar,26,Economy,13590.55,180,138,42
LHE-ISB,Lahore,Islamabad,21,Economy,13618.84,180,137,43
KHI-DXB,Karachi,Dubai,8,Economy,42323.28,180,50,130
KHI-LHE,Karachi,Lahore,57,Economy,13919.73,180,124,56
LHE-ISB,Lahore,Islamabad,81,Economy,15397.97,180,113,67
KHI-DXB,Karachi,Dubai,52,Economy,44341.18,180,73,107
KHI-LHE,Karachi,Lahore,6,Economy,15517.43,180,55,125
KHI-LHE,Karachi,Lahore,49,Economy,15083.18,180,74,106
KHI-LHE,Karachi,Lahore,2,Economy,15422.62,180,134,46
KHI-ISB,Karachi,Islamabad,58,Economy,14884.01,180,98,82
KHI-DXB,Karachi,Dubai,37,Economy,43228.4,180,75,105
KHI-PEW,Karachi,Peshawar,51,Economy,15016.55,180,133,47
KHI-ISB,Karachi,Islamabad,41,Economy,14376.55,180,127,53
KHI-LHE,Karachi,Lahore,44,Economy,14712.86,180,93,87
KHI-DXB,Karachi,Dubai,81,Economy,44005.32,180,54,126
KHI-PEW,Karachi,Peshawar,3,Economy,14619.24,180,81,99
KHI-ISB,Karachi,Islamabad,40,Economy,14454.5,180,85,95
LHE-ISB,Lahore,Islamabad,11,Economy,14355.45,180,104,76
LHE-ISB,Lahore,Islamabad,28,Economy,15598.77,180,113,67
KHI-PEW,Karachi,Peshawar,24,Economy,15415.87,180,86,94
KHI-PEW,Karachi,Peshawar,36,Economy,15147.02,180,68,112
LHE-ISB,Lahore,Islamabad,57,Economy,15587.74,180,95,85
KHI-PEW,Karachi,Peshawar,4,Economy,15483.67,180,106,74
KHI-LHE,Karachi,Lahore,15,Economy,14645.24,180,99,81
KHI-DXB,Karachi,Dubai,36,Economy,46686.71,180,109,71
KHI-ISB,Karachi,Islamabad,86,Economy,15479.03,180,97,83
KHI-DXB,Karachi,Dubai,54,Economy,44899.74,180,131,49
KHI-ISB,Karachi,Islamabad,18,Economy,15095.95,180,129,51
LHE-ISB,Lahore,Islamabad,50,Economy,14640.86,180,91,89
LHE-ISB,Lahore,Islamabad,47,Economy,14847.07,180,48,132
LHE-ISB,Lahore,Islamabad,58,Economy,14409.65,180,123,57
KHI-ISB,Karachi,Islamabad,12,Economy,15494.33,180,83,97
KHI-LHE,Karachi,Lahore,56,Economy,15131.91,180,104,76
KHI-ISB,Karachi,Islamabad,33,Economy,14598.26,180,78,102
KHI-PEW,Karachi,Peshawar,45,Economy,14632.3,180,93,87
KHI-ISB,Karachi,Islamabad,7,Economy,14277.27,180,117,63
KHI-PEW,Karachi,Peshawar,37,Economy,14840.06,180,55,125
LHE-ISB,Lahore,Islamabad,48,Economy,14483.32,180,101,79
KHI-LHE,Karachi,Lahore,38,Economy,15345.96,180,101,79
KHI-LHE,Karachi,Lahore,41,Economy,15925.41,180,112,68
KHI-DXB,Karachi,Dubai,37,Economy,45036.43,180,112,68
KHI-DXB,Karachi,Dubai,47,Economy,45048.45,180,100,80
KHI-LHE,Karachi,Lahore,16,Economy,16336.19,180,113,67
LHE-ISB,Lahore,Islamabad,37,Economy,15784.14,180,74,106
KHI-DXB,Karachi,Dubai,39,Economy,46854.05,180,97,83
KHI-ISB,Karachi,Islamabad,48,Economy,16488.64,180,114,66
KHI-PEW,Karachi,Peshawar,9,Economy,16765.44,180,73,107
KHI-PEW,Karachi,Peshawar,54,Economy,15779.69,180,56,124
KHI-DXB,Karachi,Dubai,2,Economy,47416.0,180,94,86
KHI-LHE,Karachi,Lahore,50,Economy,14873.91,180,126,54
KHI-ISB,Karachi,Islamabad,10,Economy,15552.94,180,85,95
KHI-ISB,Karachi,Islamabad,7,Economy,15206.31,180,130,50
KHI-LHE,Karachi,Lahore,46,Economy,15121.31,180,59,121
KHI-DXB,Karachi,Dubai,55,Economy,46963.86,180,105,75
LHE-ISB,Lahore,Islamabad,14,Economy,15307.05,180,126,54
KHI-LHE,Karachi,Lahore,41,Economy,15111.91,180,125,55
KHI-LHE,Karachi,Lahore,4,Economy,15355.52,180,75,105
KHI-PEW,Karachi,Peshawar,47,Economy,16000.08,180,63,117
KHI-ISB,Karachi,Islamabad,32,Economy,15732.0,180,113,67
KHI-LHE,Karachi,Lahore,57,Economy,15793.07,180,56,124
KHI-LHE,Karachi,Lahore,27,Economy,16060.89,180,99,81
KHI-ISB,Karachi,Islamabad,75,Economy,15999.54,180,126,54
KHI-PEW,Karachi,Peshawar,36,Economy,16569.91,180,84,96
KHI-LHE,Karachi,Lahore,2,Economy,17819.67,180,77,103
KHI-DXB,Karachi,Dubai,52,Economy,46742.02,180,99,81
KHI-LHE,Karachi,Lahore,9,Economy,17715.06,180,84,96
KHI-DXB,Karachi,Dubai,44,Economy,48451.18,180,53,127
KHI-LHE,Karachi,Lahore,2,Economy,19022.56,180,68,112
KHI-ISB,Karachi,Islamabad,35,Economy,18291.55,180,42,138
KHI-DXB,Karachi,Dubai,28,Economy,49747.19,180,93,87
LHE-ISB,Lahore,Islamabad,33,Economy,18860.36,180,72,108
KHI-LHE,Karachi,Lahore,66,Economy,19608.56,180,97,83
KHI-LHE,Karachi,Lahore,74,Economy,8421.71,180,133,47
KHI-DXB,Karachi,Dubai,43,Economy,34596.75,180,115,65
KHI-PEW,Karachi,Peshawar,48,Economy,8424.44,180,120,60
LHE-ISB,Lahore,Islamabad,3,Economy,8386.81,180,107,73
KHI-DXB,Karachi,Dubai,65,Economy,35041.96,180,143,37
KHI-ISB,Karachi,Islamabad,8,Economy,8651.7,180,168,12
KHI-PEW,Karachi,Peshawar,51,Economy,8629.61,180,173,7
KHI-PEW,Karachi,Peshawar,9,Economy,8367.77,180,174,6
KHI-ISB,Karachi,Islamabad,11,Economy,9002.06,180,168,12
KHI-LHE,Karachi,Lahore,17,Economy,9425.79,180,99,81
KHI-LHE,Karachi,Lahore,9,Economy,9593.77,180,112,68
KHI-DXB,Karachi,Dubai,44,Economy,38142.17,180,122,58
KHI-LHE,Karachi,Lahore,7,Economy,9409.29,180,94,86
LHE-ISB,Lahore,Islamabad,3,Economy,9499.38,180,97,83
KHI-LHE,Karachi,Lahore,36,Economy,9085.36,180,146,34
LHE-ISB,Lahore,Islamabad,20,Economy,9495.78,180,135,45
KHI-PEW,Karachi,Peshawar,26,Economy,8810.44,180,92,88
KHI-DXB,Karachi,Dubai,19,Economy,37089.65,180,94,86
KHI-DXB,Karachi,Dubai,69,Economy,38094.15,180,110,70
KHI-ISB,Karachi,Islamabad,64,Economy,9118.62,180,156,24
KHI-DXB,Karachi,Dubai,10,Economy,37078.42,180,128,52
KHI-DXB,Karachi,Dubai,43,Economy,38163.18,180,166,14
LHE-ISB,Lahore,Islamabad,22,Economy,9846.74,180,105,75
KHI-DXB,Karachi,Dubai,17,Economy,37988.11,180,165,15
KHI-DXB,Karachi,Dubai,42,Economy,37321.78,180,114,66
LHE-ISB,Lahore,Islamabad,57,Economy,10386.77,180,95,85
KHI-DXB,Karachi,Dubai,25,Economy,38151.29,180,90,90
KHI-ISB,Karachi,Islamabad,55,Economy,10445.49,180,124,56
KHI-LHE,Karachi,Lahore,16,Economy,10833.5,180,75,105
KHI-LHE,Karachi,Lahore,32,Economy,10822.74,180,107,73
LHE-ISB,Lahore,Islamabad,71,Economy,11687.65,180,158,22
KHI-ISB,Karachi,Islamabad,7,Economy,11469.48,180,127,53
KHI-ISB,Karachi,Islamabad,31,Economy,10998.03,180,138,42
KHI-ISB,Karachi,Islamabad,6,Economy,11064.03,180,147,33
KHI-LHE,Karachi,Lahore,56,Economy,11299.96,180,95,85
KHI-PEW,Karachi,Peshawar,38,Economy,11814.3,180,103,77
KHI-LHE,Karachi,Lahore,65,Economy,11169.65,180,98,82
KHI-DXB,Karachi,Dubai,44,Economy,40091.06,180,150,30
LHE-ISB,Lahore,Islamabad,5,Economy,11867.77,180,128,52
KHI-PEW,Karachi,Peshawar,37,Economy,11212.78,180,70,110
KHI-LHE,Karachi,Lahore,25,Economy,11842.11,180,90,90
KHI-LHE,Karachi,Lahore,85,Economy,12153.2,180,128,52
KHI-ISB,Karachi,Islamabad,23,Economy,11971.34,180,81,99
KHI-PEW,Karachi,Peshawar,21,Economy,12911.54,180,133,47
KHI-DXB,Karachi,Dubai,7,Economy,41685.46,180,144,36
KHI-DXB,Karachi,Dubai,22,Economy,41528.98,180,147,33
KHI-DXB,Karachi,Dubai,15,Economy,41356.39,180,88,92
KHI-DXB,Karachi,Dubai,55,Economy,40714.39,180,73,107
KHI-PEW,Karachi,Peshawar,26,Economy,13085.08,180,105,75
LHE-ISB,Lahore,Islamabad,29,Economy,12680.38,180,114,66
LHE-ISB,Lahore,Islamabad,65,Economy,13868.04,180,77,103
LHE-ISB,Lahore,Islamabad,17,Economy,13074.1,180,109,71
KHI-DXB,Karachi,Dubai,26,Economy,43613.43,180,82,98
LHE-ISB,Lahore,Islamabad,8,Economy,12842.32,180,139,41
KHI-ISB,Karachi,Islamabad,32,Economy,13229.56,180,141,39
KHI-ISB,Karachi,Islamabad,49,Economy,12955.52,180,88,92
KHI-DXB,Karachi,Dubai,51,Economy,44091.26,180,69,111
KHI-ISB,Karachi,Islamabad,15,Economy,13833.19,180,72,108
KHI-PEW,Karachi,Peshawar,6,Economy,13369.31,180,74,106
LHE-ISB,Lahore,Islamabad,12,Economy,13455.38,180,141,39
LHE-ISB,Lahore,Islamabad,59,Economy,13684.46,180,88,92
KHI-LHE,Karachi,Lahore,37,Economy,13508.15,180,123,57
KHI-LHE,Karachi,Lahore,7,Economy,13304.7,180,100,80
KHI-LHE,Karachi,Lahore,8,Economy,14279.28,180,66,114
KHI-DXB,Karachi,Dubai,47,Economy,45092.44,180,91,89
LHE-ISB,Lahore,Islamabad,31,Economy,14076.97,180,93,87
KHI-PEW,Karachi,Peshawar,35,Economy,13587.9,180,105,75
LHE-ISB,Lahore,Islamabad,21,Economy,13972.13,180,111,69
LHE-ISB,Lahore,Islamabad,42,Economy,15177.33,180,77,103
LHE-ISB,Lahore,Islamabad,47,Economy,15276.37,180,69,111
KHI-PEW,Karachi,Peshawar,25,Economy,15119.26,180,129,51
LHE-ISB,Lahore,Islamabad,42,Economy,14798.78,180,114,66
KHI-PEW,Karachi,Peshawar,12,Economy,14839.3,180,58,122
KHI-PEW,Karachi,Peshawar,54,Economy,14848.72,180,100,80
KHI-DXB,Karachi,Dubai,13,Economy,43443.08,180,50,130
KHI-LHE,Karachi,Lahore,35,Economy,14937.84,180,103,77
KHI-LHE,Karachi,Lahore,13,Economy,14634.75,180,59,121
KHI-DXB,Karachi,Dubai,48,Economy,45411.11,180,46,134
KHI-ISB,Karachi,Islamabad,16,Economy,15377.81,180,126,54
KHI-PEW,Karachi,Peshawar,41,Economy,14438.63,180,113,67
KHI-LHE,Karachi,Lahore,14,Economy,14847.8,180,80,100
KHI-LHE,Karachi,Lahore,87,Economy,15561.15,180,107,73
LHE-ISB,Lahore,Islamabad,57,Economy,14545.98,180,118,62
KHI-LHE,Karachi,Lahore,35,Economy,15180.66,180,73,107
KHI-LHE,Karachi,Lahore,9,Economy,14837.42,180,120,60
LHE-ISB,Lahore,Islamabad,15,Economy,14786.12,180,68,112
KHI-DXB,Karachi,Dubai,83,Economy,45691.91,180,55,125
KHI-PEW,Karachi,Peshawar,7,Economy,14750.7,180,133,47
KHI-ISB,Karachi,Islamabad,49,Economy,15113.54,180,72,108
LHE-ISB,Lahore,Islamabad,38,Economy,14746.94,180,75,105
KHI-LHE,Karachi,Lahore,27,Economy,15234.19,180,70,110
KHI-DXB,Karachi,Dubai,41,Economy,44062.33,180,127,53
LHE-ISB,Lahore,Islamabad,64,Economy,15866.29,180,109,71
KHI-LHE,Karachi,Lahore,4,Economy,15260.82,180,46,134
KHI-LHE,Karachi,Lahore,23,Economy,15708.52,180,94,86
KHI-PEW,Karachi,Peshawar,54,Economy,15606.3,180,97,83
KHI-PEW,Karachi,Peshawar,20,Economy,14499.63,180,56,124
KHI-PEW,Karachi,Peshawar,27,Economy,14695.69,180,106,74
KHI-LHE,Karachi,Lahore,35,Economy,14320.96,180,101,79
KHI-DXB,Karachi,Dubai,13,Economy,47049.67,180,92,88
KHI-PEW,Karachi,Peshawar,50,Economy,15458.44,180,65,115
KHI-PEW,Karachi,Peshawar,20,Economy,15684.47,180,56,124
KHI-LHE,Karachi,Lahore,11,Economy,15553.33,180,58,122
KHI-DXB,Karachi,Dubai,45,Economy,45350.58,180,128,52
KHI-DXB,Karachi,Dubai,22,Economy,46664.15,180,115,65
KHI-PEW,Karachi,Peshawar,8,Economy,15588.97,180,90,90
KHI-ISB,Karachi,Islamabad,32,Economy,15648.94,180,102,78
LHE-ISB,Lahore,Islamabad,71,Economy,15810.66,180,68,112
KHI-PEW,Karachi,Peshawar,31,Economy,16313.57,180,62,118
KHI-LHE,Karachi,Lahore,65,Economy,15598.22,180,121,59
KHI-PEW,Karachi,Peshawar,66,Economy,16031.58,180,112,68
LHE-ISB,Lahore,Islamabad,36,Economy,16753.3,180,72,108
KHI-LHE,Karachi,Lahore,10,Economy,15924.56,180,81,99
KHI-LHE,Karachi,Lahore,45,Economy,16711.45,180,47,133
KHI-ISB,Karachi,Islamabad,45,Economy,16658.7,180,37,143
KHI-ISB,Karachi,Islamabad,13,Economy,16144.22,180,108,72
KHI-DXB,Karachi,Dubai,18,Economy,46968.59,180,122,58
KHI-LHE,Karachi,Lahore,9,Economy,16314.74,180,111,69
KHI-PEW,Karachi,Peshawar,23,Economy,15422.21,180,99,81
KHI-DXB,Karachi,Dubai,10,Economy,44292.45,180,83,97
KHI-DXB,Karachi,Dubai,39,Economy,46460.07,180,72,108
KHI-LHE,Karachi,Lahore,57,Economy,15123.99,180,89,91
KHI-PEW,Karachi,Peshawar,26,Economy,15540.56,180,60,120
KHI-PEW,Karachi,Peshawar,21,Economy,15888.66,180,98,82
KHI-PEW,Karachi,Peshawar,46,Economy,15017.37,180,74,106
LHE-ISB,Lahore,Islamabad,61,Economy,15305.17,180,114,66
KHI-DXB,Karachi,Dubai,39,Economy,44963.25,180,99,81
LHE-ISB,Lahore,Islamabad,54,Economy,15854.77,180,42,138
LHE-ISB,Lahore,Islamabad,38,Economy,17323.0,180,39,141
KHI-PEW,Karachi,Peshawar,20,Economy,17088.87,180,100,80
KHI-PEW,Karachi,Peshawar,15,Economy,15795.44,180,67,113
KHI-PEW,Karachi,Peshawar,13,Economy,16193.89,180,75,105
KHI-DXB,Karachi,Dubai,19,Economy,48566.91,180,121,59
KHI-ISB,Karachi,Islamabad,63,Economy,16431.07,180,34,146
LHE-ISB,Lahore,Islamabad,6,Economy,16923.2,180,38,142
KHI-DXB,Karachi,Dubai,47,Economy,49737.51,180,67,113
KHI-DXB,Karachi,Dubai,8,Economy,49605.43,180,60,120
KHI-ISB,Karachi,Islamabad,37,Economy,17847.26,180,113,67
KHI-ISB,Karachi,Islamabad,6,Economy,18523.69,180,59,121
KHI-DXB,Karachi,Dubai,2,Economy,50291.85,180,88,92
KHI-LHE,Karachi,Lahore,7,Economy,19041.01,180,62,118
LHE-ISB,Lahore,Islamabad,52,Economy,19784.3,180,42,138
LHE-ISB,Lahore,Islamabad,30,Economy,19986.73,180,20,160
KHI-ISB,Karachi,Islamabad,42,Economy,8092.91,180,150,30
KHI-ISB,Karachi,Islamabad,17,Economy,8874.58,180,118,62
KHI-PEW,Karachi,Peshawar,67,Economy,8303.07,180,102,78
KHI-PEW,Karachi,Peshawar,63,Economy,8636.36,180,154,26
KHI-ISB,Karachi,Islamabad,7,Economy,8552.15,180,172,8
KHI-LHE,Karachi,Lahore,15,Economy,8592.71,180,168,12
KHI-ISB,Karachi,Islamabad,59,Economy,8385.33,180,164,16
KHI-DXB,Karachi,Dubai,39,Economy,36517.43,180,147,33
KHI-LHE,Karachi,Lahore,8,Economy,8614.02,180,148,32
KHI-DXB,Karachi,Dubai,14,Economy,36478.66,180,127,53
KHI-DXB,Karachi,Dubai,13,Economy,35665.56,180,168,12
KHI-PEW,Karachi,Peshawar,40,Economy,8434.53,180,93,87
LHE-ISB,Lahore,Islamabad,48,Economy,8702.53,180,134,46
LHE-ISB,Lahore,Islamabad,14,Economy,8448.55,180,114,66
LHE-ISB,Lahore,Islamabad,31,Economy,8505.27,180,129,51
KHI-LHE,Karachi,Lahore,45,Economy,8643.87,180,99,81
KHI-ISB,Karachi,Islamabad,47,Economy,8710.35,180,155,25
KHI-DXB,Karachi,Dubai,39,Economy,36195.78,180,104,76
KHI-LHE,Karachi,Lahore,21,Economy,8572.85,180,158,22
KHI-DXB,Karachi,Dubai,55,Economy,35349.31,180,128,52
KHI-ISB,Karachi,Islamabad,13,Economy,8611.69,180,147,33
KHI-ISB,Karachi,Islamabad,71,Economy,8249.55,180,96,84
KHI-ISB,Karachi,Islamabad,82,Economy,8345.31,180,146,34
KHI-LHE,Karachi,Lahore,16,Economy,8246.81,180,136,44
KHI-PEW,Karachi,Peshawar,30,Economy,9375.78,180,107,73
LHE-ISB,Lahore,Islamabad,57,Economy,9388.33,180,158,22
KHI-PEW,Karachi,Peshawar,18,Economy,8796.71,180,156,24
KHI-PEW,Karachi,Peshawar,45,Economy,9594.98,180,127,53
KHI-DXB,Karachi,Dubai,11,Economy,36442.97,180,116,64
KHI-ISB,Karachi,Islamabad,47,Economy,9424.74,180,138,42
KHI-DXB,Karachi,Dubai,27,Economy,37391.05,180,140,40
KHI-PEW,Karachi,Peshawar,50,Economy,9739.58,180,110,70
LHE-ISB,Lahore,Islamabad,51,Economy,9514.63,180,91,89
LHE-ISB,Lahore,Islamabad,49,Economy,10111.73,180,157,23
LHE-ISB,Lahore,Islamabad,30,Economy,10490.08,180,163,17
LHE-ISB,Lahore,Islamabad,35,Economy,10009.07,180,161,19
KHI-DXB,Karachi,Dubai,35,Economy,38395.95,180,91,89
KHI-LHE,Karachi,Lahore,50,Economy,10439.78,180,108,72
KHI-LHE,Karachi,Lahore,36,Economy,9800.42,180,157,23
LHE-ISB,Lahore,Islamabad,77,Economy,10545.05,180,86,94
KHI-DXB,Karachi,Dubai,6,Economy,37821.4,180,85,95
KHI-ISB,Karachi,Islamabad,23,Economy,10372.26,180,106,74
KHI-ISB,Karachi,Islamabad,29,Economy,10141.29,180,148,32
KHI-LHE,Karachi,Lahore,21,Economy,10668.21,180,82,98
KHI-PEW,Karachi,Peshawar,37,Economy,10688.24,180,149,31
KHI-DXB,Karachi,Dubai,15,Economy,40640.88,180,98,82
KHI-LHE,Karachi,Lahore,51,Economy,10831.37,180,88,92
KHI-ISB,Karachi,Islamabad,45,Economy,10746.79,180,86,94
KHI-DXB,Karachi,Dubai,31,Economy,40335.02,180,144,36
KHI-PEW,Karachi,Peshawar,23,Economy,11341.22,180,111,69
LHE-ISB,Lahore,Islamabad,43,Economy,11797.94,180,141,39
LHE-ISB,Lahore,Islamabad,33,Economy,11666.56,180,95,85
KHI-PEW,Karachi,Peshawar,82,Economy,11647.97,180,141,39
KHI-PEW,Karachi,Peshawar,15,Economy,11421.74,180,78,102
